Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
mca; mycothiol S-conjugate amidase [EC:3.5.1.115]	K18455	9	0	2	6	0.000170256724717852	1.89174138575391e-05	10277	1141.88888888889	239
MCH; medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]	K01071	9	0	2	4	-2.73303546341722e-05	-3.03670607046358e-06	13592.5	1510.27777777778	765
mcp; methyl-accepting chemotaxis protein	K03406	9	0	3	6	0.000168249487415164	1.86943874905738e-05	10661	1184.55555555556	377
mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]	K07452	9	0	7	2	-0.000131940146925719	-1.46600163250798e-05	17439	1937.66666666667	721
mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC	K19147	9	0	6	3	1.32557458624278e-05	1.47286065138087e-06	15812	1756.88888888889	53
mcsA; protein arginine kinase activator	K19411	9	0	8	0	-0.000363100328280893	-4.03444809200992e-05	21448.5	2383.16666666667	1701
mcsB; protein arginine kinase [EC:2.7.14.1]	K19405	9	0	3	6	7.59048358920238e-05	8.43387065466932e-06	12048	1338.66666666667	634
mdaB; modulator of drug activity B	K03923	9	0	1	0	-8.16326530612241e-06	-9.07029478458046e-07	14640.5	1626.72222222222	1384.5
mdh; malate dehydrogenase [EC:1.1.1.37]	K00024	9	1	0	0	0	0	12740	1592.5	1384.5
mdoC; glucans biosynthesis protein C [EC:2.1.-.-]	K11941	9	6	0	0	0	0	4906	1635.33333333333	1496
mecA1_2; adapter protein MecA 1/2	K16511	9	0	2	5	4.30847644959151e-05	4.78719605510167e-06	12419.5	1379.94444444444	671
menB; naphthoate synthase [EC:4.1.3.36]	K01661	9	0	1	7	0.000122227554476712	1.35808393863013e-05	10492	1165.77777777778	398
menC; O-succinylbenzoate synthase [EC:4.2.1.113]	K02549	9	0	3	5	0.000202584202831506	2.25093558701673e-05	12280	1364.44444444444	109
menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	K02551	9	0	5	1	-6.76625814548538e-05	-7.51806460609486e-06	16584	1842.66666666667	982
menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]	K01911	9	0	1	1	5.30685593476291e-05	5.89650659418101e-06	13579	1508.77777777778	385
menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]	K02552	9	0	4	5	0.000314887513339242	3.4987501482138e-05	11127	1236.33333333333	85
mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]	K07261	9	0	7	2	-0.000411918249055475	-4.57686943394972e-05	19767	2196.33333333333	515
merA; mercuric reductase [EC:1.16.1.1]	K00520	9	0	1	4	2.35692264724522e-05	2.61880294138358e-06	12956.5	1439.61111111111	1042
merP; periplasmic mercuric ion binding protein	K08364	9	0	6	3	-6.07812318472086e-05	-6.7534702052454e-06	16065	1785	216
merT; mercuric ion transport protein	K08363	9	0	5	3	8.17646008353323e-05	9.08495564837026e-06	13905	1545	424
MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	K02304	9	0	0	1	1.33333333333333e-05	1.48148148148148e-06	13635	1515	1012.5
metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	K00651	9	0	3	3	2.39302205064206e-05	2.65891338960229e-06	13990	1554.44444444444	714
metB; cystathionine gamma-synthase [EC:2.5.1.48]	K01739	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
metC; cystathionine beta-lyase [EC:4.4.1.8]	K01760	9	0	4	5	-5.24859152338714e-06	-5.83176835931905e-07	13840	1537.77777777778	204
metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	K00549	9	0	2	2	-7.23193528067197e-06	-8.03548364519107e-07	14331.5	1592.38888888889	865
metI; D-methionine transport system permease protein	K02072	9	0	4	4	-0.000168169997170922	-1.86855552412136e-05	15113.5	1679.27777777778	212
metK; S-adenosylmethionine synthetase [EC:2.5.1.6]	K00789	9	0	0	1	1.73913043478261e-05	1.93236714975846e-06	13470	1496.66666666667	984.5
metN; D-methionine transport system ATP-binding protein	K02071	9	0	5	4	0.000176680588713181	1.96311765236868e-05	13851	1539	99
metQ; D-methionine transport system substrate-binding protein	K02073	9	0	3	6	0.000190534143939098	2.11704604376776e-05	11023.5	1224.83333333333	161
metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	K00641	9	0	5	3	-3.00354135664406e-05	-3.33726817404895e-06	14965	1662.77777777778	202
metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	K01740	9	0	5	4	0.000219632315610549	2.44035906233944e-05	13442.5	1493.61111111111	44
mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	K03723	9	0	0	2	1.04926108374384e-05	1.16584564860426e-06	13520.5	1502.27777777778	1087.5
mglA; methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17]	K10542	9	0	5	3	-3.20922817819989e-05	-3.56580908688877e-06	15364	1707.11111111111	386
mglB; methyl-galactoside transport system substrate-binding protein	K10540	9	0	4	5	-1.88607480500163e-05	-2.09563867222404e-06	14338.5	1593.16666666667	748
mglC; methyl-galactoside transport system permease protein	K10541	9	0	5	4	-0.000142353302233029	-1.58170335814476e-05	15207	1689.66666666667	215
mgp; 4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]	K16212	9	0	3	6	0.000354193315386107	3.93548128206786e-05	10505	1167.22222222222	77
mgsA; methylglyoxal synthase [EC:4.2.3.3]	K01734	9	0	6	3	-0.000149021318281603	-1.65579242535114e-05	16881	1875.66666666667	341
mgtC; putative Mg2+ transporter-C (MgtC) family protein	K07507	9	0	3	6	0.000361335544244426	4.01483938049362e-05	10640	1182.22222222222	38
mgtE; magnesium transporter	K06213	9	0	3	6	0.00107209688377027	0.000119121875974475	9528	1058.66666666667	17
miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	K06168	9	0	4	5	0.000137416027300336	1.52684474778151e-05	11915	1323.88888888889	263
minC; septum site-determining protein MinC	K03610	9	0	5	3	-0.000141058250137511	-1.56731389041679e-05	16179.5	1797.72222222222	544
minD; septum site-determining protein MinD	K03609	9	0	5	4	-7.9737099364278e-05	-8.859677707142e-06	15256	1695.11111111111	301
minE; cell division topological specificity factor	K03608	9	0	2	7	0.000404515321262784	4.4946146806976e-05	8841	982.333333333333	154
mioC; MioC protein	K06205	9	0	4	5	2.87134546364612e-05	3.19038384849569e-06	13972	1552.44444444444	116
mlaB; phospholipid transport system transporter-binding protein	K07122	9	0	2	2	-2.46484537530452e-05	-2.73871708367169e-06	14424	1602.66666666667	486
mlaC; phospholipid transport system substrate-binding protein	K07323	9	0	2	7	0.000333160028958508	3.70177809953898e-05	8353	928.111111111111	203
mltA; membrane-bound lytic murein transglycosylase A [EC:4.2.2.-]	K08304	9	0	6	3	-0.000217523334227406	-2.41692593586007e-05	17617	1957.44444444444	261
mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	K08305	9	0	5	4	0.000407720659115737	4.53022954573041e-05	14488	1609.77777777778	16
mltC; membrane-bound lytic murein transglycosylase C [EC:4.2.2.-]	K08306	9	0	5	4	0.000270700447517003	3.00778275018892e-05	11859.5	1317.72222222222	194
mltF; membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]	K18691	9	0	6	2	-0.000190133827677222	-2.11259808530247e-05	17666	1962.88888888889	246
mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	K15461	9	0	6	3	-6.34973952253758e-05	-7.05526613615287e-06	16257	1806.33333333333	195
mntA; manganese transport system ATP-binding protein	K11603	9	0	6	3	0.000202174941185943	2.24638823539937e-05	16374	1819.33333333333	37
mntB; manganese transport system permease protein	K11602	9	0	2	7	0.000336219918255333	3.7357768695037e-05	8984.5	998.277777777778	121
mntC; manganese transport system substrate-binding protein	K11601	9	0	3	6	0.000373401493582593	4.14890548425104e-05	10355	1150.55555555556	73
mntH; manganese transport protein	K03322	9	0	4	4	-1.94376729801983e-05	-2.15974144224425e-06	14347	1594.11111111111	589
mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	K03752	9	4	0	0	0	0	8128	1625.6	1384.5
mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]	K13818	9	0	4	5	0.00041938541941884	4.65983799354267e-05	11974	1330.44444444444	33
mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein	K03753	9	0	7	2	4.74220563455014e-05	5.26911737172238e-06	16548	1838.66666666667	87
mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	K07141	9	0	5	4	0.000105156321892482	1.16840357658314e-05	13433	1492.55555555556	302
mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	K07316	9	0	5	4	0.00309777147289871	0.000344196830322079	12078	1342	7
modA; molybdate transport system substrate-binding protein	K02020	9	0	4	5	0.000281625363900493	3.12917071000548e-05	12685.5	1409.5	38
modB; molybdate transport system permease protein	K02018	9	0	2	6	0.000767136295402353	8.5237366155817e-05	9464	1051.55555555556	19
modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]	K02017	9	0	4	5	0.000582354659129794	6.47060732366438e-05	10971	1219	71
modD; molybdenum transport protein [EC:2.4.2.-]	K03813	9	0	7	2	-0.000266001882284673	-2.9555764698297e-05	18466	2051.77777777778	261
modE; molybdate transport system regulatory protein	K02019	9	0	4	5	2.3815960888374e-05	2.646217876486e-06	13969	1552.11111111111	359
modF; molybdate transport system ATP-binding protein	K05776	9	0	6	3	0.000382352883020969	4.24836536689966e-05	15614	1734.88888888889	14
moeA; molybdopterin molybdotransferase [EC:2.10.1.1]	K03750	9	0	7	1	-0.00018720609635425	-2.08006773726944e-05	18083	2009.22222222222	859
mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]	K03831	9	0	3	6	0.000664181431951524	7.37979368835027e-05	9195	1021.66666666667	52
motA; chemotaxis protein MotA	K02556	9	0	3	6	9.9182069223813e-05	1.1020229913757e-05	11052	1228	220
motB; chemotaxis protein MotB	K02557	9	0	2	6	0.000144277921457392	1.60308801619325e-05	10699	1188.77777777778	328
moxR; MoxR-like ATPase [EC:3.6.3.-]	K03924	9	0	2	1	-2.41937062470021e-05	-2.68818958300024e-06	15022	1669.11111111111	1075
mpa; proteasome-associated ATPase	K13527	9	0	5	4	7.65058654590122e-05	8.50065171766802e-06	14189	1576.55555555556	169
MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	K03652	9	0	2	0	-4.76190476190476e-05	-5.29100529100529e-06	15619.5	1735.5	1384.5
mph; macrolide phosphotransferase	K06979	9	7	0	0	0	0	3093.5	1546.75	1384.5
mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	K02558	9	3	0	0	0	0	9620.5	1603.41666666667	1384.5
mqnA; chorismate dehydratase [EC:4.2.1.151]	K11782	9	0	2	7	0.000667717272310341	7.41908080344824e-05	8885	987.222222222222	80
mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]	K11784	9	0	4	5	-3.80393119043887e-05	-4.22659021159874e-06	13018.5	1446.5	402
mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]	K18285	9	0	5	4	6.14603885974659e-05	6.8289320663851e-06	13405.5	1489.5	538
mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]	K00116	9	0	4	1	-9.63058104761866e-05	-1.07006456084652e-05	16836	1870.66666666667	1354
mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	K01000	9	0	1	4	0.000152498846078029	1.69443162308921e-05	11356.5	1261.83333333333	310
mraZ; MraZ protein	K03925	9	0	2	1	3.02802202136367e-05	3.36446891262629e-06	14010.5	1556.72222222222	538
mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	K05366	9	0	2	0	-2.98913043478261e-05	-3.32125603864734e-06	15417.5	1713.05555555556	1384.5
mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	K05365	9	0	6	3	-0.000124371551571042	-1.38190612856714e-05	16562	1840.22222222222	309
mrdA; penicillin-binding protein 2 [EC:3.4.16.4]	K05515	9	0	4	4	0.000112518174987226	1.25020194430251e-05	12953.5	1439.27777777778	265
mreB; rod shape-determining protein MreB and related proteins	K03569	9	0	5	4	5.11744531847478e-05	5.68605035386087e-06	13843.5	1538.16666666667	424
mreC; rod shape-determining protein MreC	K03570	9	0	4	5	0.000852984548722432	9.47760609691591e-05	11822	1313.55555555556	7
mreD; rod shape-determining protein MreD	K03571	9	0	3	0	-3.49902996784226e-05	-3.88781107538028e-06	15819.5	1757.72222222222	1492.5
mrr; restriction system protein	K07448	9	0	1	8	0.00120171551637956	0.000133523946264396	5154	572.666666666667	14
mscS; small conductance mechanosensitive channel	K03442	9	0	5	4	0.000171222571366634	1.90247301518482e-05	14159	1573.22222222222	71
mshA; D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]	K15521	9	0	2	7	0.000203960074391435	2.26622304879372e-05	10160.5	1128.94444444444	200
mshB; N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	K15525	9	0	3	5	0.000277122058055967	3.07913397839964e-05	10359.5	1151.05555555556	225
mshC; L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	K15526	9	0	7	2	-0.000271253466067203	-3.0139274007467e-05	18842.5	2093.61111111111	798
mshD; mycothiol synthase [EC:2.3.1.189]	K15520	9	0	4	5	0.000302319312764491	3.35910347516101e-05	12854.5	1428.27777777778	53
msmE; raffinose/stachyose/melibiose transport system substrate-binding protein	K10117	9	0	1	3	6.33896792720321e-05	7.04329769689246e-06	12597.5	1399.72222222222	685
msmF; raffinose/stachyose/melibiose transport system permease protein	K10118	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
msmG; raffinose/stachyose/melibiose transport system permease protein	K10119	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	K07304	9	0	1	7	0.000541998893040112	6.02220992266792e-05	6833	759.222222222222	84
msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	K12267	9	0	3	5	0.000222577214203813	2.47308015782014e-05	11423.5	1269.27777777778	175
msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	K07305	9	0	3	3	-5.29081235651408e-05	-5.87868039612675e-06	14707.5	1634.16666666667	470
mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	K18707	9	0	2	6	0.000187382995865658	2.0820332873962e-05	11446	1271.77777777778	144
mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	K12960	9	0	1	6	9.54462508144257e-05	1.06051389793806e-05	11058.5	1228.72222222222	484
mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]	K03814	9	0	2	1	-2.39005248206462e-05	-2.65561386896069e-06	14848	1649.77777777778	997
MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	K01934	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	K00009	9	0	4	4	7.67697256197811e-05	8.52996951330902e-06	13410	1490	342
mtlR; mannitol operon transcriptional antiterminator	K03483	9	0	5	3	-5.32621478882011e-05	-5.91801643202234e-06	15753.5	1750.38888888889	1014
mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	K08963	9	0	4	5	5.48711861751984e-05	6.09679846391094e-06	12980	1442.22222222222	432
mtnK; 5-methylthioribose kinase [EC:2.7.1.100]	K00899	9	0	3	6	1.56807413648576e-06	1.74230459609529e-07	12339	1371	289
mtr; mycothione reductase [EC:1.8.1.15]	K17883	9	0	1	8	0.000152256075162524	1.69173416847249e-05	9564	1062.66666666667	463.5
mtr; tryptophan-specific transport protein	K03835	9	0	2	6	0.000748405740456369	8.3156193384041e-05	9907	1100.77777777778	13
mtsA; iron/zinc/manganese/copper transport system substrate-binding protein	K11704	9	0	4	4	5.71653943036556e-05	6.35171047818396e-06	13294	1477.11111111111	358
mtsB; iron/zinc/manganese/copper transport system ATP-binding protein	K11706	9	0	3	3	-1.60572946523319e-05	-1.7841438502591e-06	14630.5	1625.61111111111	621
mtsC; iron/zinc/manganese/copper transport system permease protein	K11705	9	0	6	3	3.30513175846254e-05	3.67236862051393e-06	15276	1697.33333333333	328
mtsT; energy-coupling factor transport system substrate-specific component	K16924	9	0	3	5	0.000159231829200891	1.76924254667657e-05	12967.5	1440.83333333333	161
MuB; ATP-dependent target DNA activator [EC:3.6.1.3]	K07132	9	0	3	6	0.000155585842570947	1.72873158412163e-05	11029	1225.44444444444	223
mukE; chromosome partition protein MukE	K03804	9	0	2	7	0.000427409539244878	4.74899488049865e-05	7907	878.555555555556	159
mukF; chromosome partition protein MukF	K03633	9	0	3	6	0.000390434431722461	4.33816035247179e-05	9799	1088.77777777778	94
murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	K00790	9	0	5	3	3.59881115183384e-05	3.99867905759316e-06	14802.5	1644.72222222222	131
murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	K00075	9	0	1	3	3.22857142857143e-05	3.58730158730159e-06	12996	1444	731
murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	K01924	9	0	3	3	8.89046620831851e-06	9.87829578702057e-07	14104	1567.11111111111	799
murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	K01925	9	0	3	5	2.72591877915036e-05	3.0287986435004e-06	12879	1431	527
murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]	K05362	9	0	1	6	7.91302687400025e-05	8.7922520822225e-06	11371	1263.44444444444	537
murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	K01929	9	0	1	8	0.000418407544252732	4.64897271391924e-05	7155	795	119
murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	K02563	9	0	2	6	0.000238606585961177	2.65118428845752e-05	9981	1109	273
murI; glutamate racemase [EC:5.1.1.3]	K01776	9	0	2	7	0.000337782875451412	3.75314306057124e-05	8745	971.666666666667	209
murM; serine/alanine adding enzyme [EC:2.3.2.10]	K05363	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
murN; alanine adding enzyme [EC:2.3.2.-]	K12554	9	0	1	0	-1.33333333333333e-05	-1.48148148148148e-06	14775	1641.66666666667	1384.5
murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	K07106	9	0	5	4	6.96661129839425e-05	7.74067922043805e-06	14065.5	1562.83333333333	59
MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	K01847	9	0	1	8	0.00162426560692955	0.000180473956325506	3678	408.666666666667	26
mutH; DNA mismatch repair protein MutH	K03573	9	0	7	2	-0.000384335716303031	-4.27039684781146e-05	19745.5	2193.94444444444	423
mutL; DNA mismatch repair protein MutL	K03572	9	0	2	3	6.88649993185226e-05	7.65166659094696e-06	12794	1421.55555555556	350
mutS; DNA mismatch repair protein MutS	K03555	9	0	1	3	1.72722567287785e-05	1.91913963653094e-06	13257.5	1473.05555555556	986.5
mutS2; DNA mismatch repair protein MutS2	K07456	9	0	1	8	0.0013795253978587	0.000153280599762078	4978	553.111111111111	43
mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	K03575	9	0	2	5	8.66872106593875e-05	9.63191229548749e-06	11900	1322.22222222222	653
mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	K00054	9	0	2	7	0.000130997737380902	1.45553041534335e-05	10408.5	1156.5	162
nadA; quinolinate synthase [EC:2.5.1.72]	K03517	9	0	3	6	0.000534261913476953	5.93624348307726e-05	9433	1048.11111111111	82
nadB; L-aspartate oxidase [EC:1.4.3.16]	K00278	9	0	5	4	-4.15209719026141e-05	-4.61344132251267e-06	14982	1664.66666666667	259
nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	K00969	9	0	0	2	3.02557386590999e-05	3.36174873989999e-06	13103	1455.88888888889	979
nadE; NAD+ synthase [EC:6.3.1.5]	K01916	9	0	5	4	-2.45723577552848e-05	-2.73026197280942e-06	14667.5	1629.72222222222	446
nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]	K00952	9	0	1	8	0.000951327990361123	0.000105703110040125	5407	600.777777777778	39
nagC; N-acetylglucosamine repressor	K02565	9	0	5	4	-3.52782687541267e-05	-3.91980763934741e-06	15760	1751.11111111111	35
nagD; NagD protein	K02566	9	0	6	3	-0.000234411993122217	-2.60457770135797e-05	17521	1946.77777777778	83
nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]	K01207	9	0	3	6	0.000125493337081977	1.39437041202196e-05	12044.5	1338.27777777778	194
NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	K03462	9	0	6	3	8.73167028623595e-05	9.7018558735955e-06	15913	1768.11111111111	83
nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	K01788	9	0	3	5	6.28428655082097e-05	6.9825406120233e-06	12588	1398.66666666667	290
nanK; N-acylmannosamine kinase [EC:2.7.1.60]	K00885	9	0	5	4	0.000189668705513428	2.10743006126032e-05	13681	1520.11111111111	79
nanM; N-acetylneuraminate epimerase [EC:5.1.3.24]	K17948	9	0	0	9	0.00117512260839605	0.000130569178710672	2184	242.666666666667	19
napA; periplasmic nitrate reductase NapA [EC:1.7.99.-]	K02567	9	0	3	6	7.04054166251795e-05	7.82282406946439e-06	11535	1281.66666666667	165
napB; cytochrome c-type protein NapB	K02568	9	0	5	4	-6.88470502129854e-05	-7.64967224588727e-06	15218	1690.88888888889	268
napC; cytochrome c-type protein NapC	K02569	9	0	4	5	-7.71912238357732e-05	-8.57680264841924e-06	14464	1607.11111111111	423
napD; periplasmic nitrate reductase NapD	K02570	9	0	2	7	0.000191733256538746	2.13036951709718e-05	10246.5	1138.5	217
napF; ferredoxin-type protein NapF	K02572	9	0	6	3	-0.000185114114822247	-2.05682349802496e-05	17290	1921.11111111111	181
napG; ferredoxin-type protein NapG	K02573	9	0	3	6	0.000329303174595344	3.65892416217049e-05	10333	1148.11111111111	96
napH; ferredoxin-type protein NapH	K02574	9	0	7	2	7.1906713483977e-05	7.989634831553e-06	18113	2012.55555555556	36
ndh; NADH dehydrogenase [EC:1.6.99.3]	K03885	9	0	3	6	0.00140991300859445	0.000156657000954938	7790	865.555555555556	6
ndpA; nucleoid-associated protein	K06899	9	0	6	3	-0.000169332708135096	-1.8814745348344e-05	17337	1926.33333333333	182
nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]	K05522	9	0	3	6	4.74856068581803e-05	5.27617853979781e-06	11978.5	1330.94444444444	496
NEU1; sialidase-1 [EC:3.2.1.18]	K01186	9	5	0	0	0	0	6541.5	1635.375	1384.5
neuA; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	K00983	9	0	4	4	7.62029647737054e-05	8.46699608596727e-06	13719.5	1524.38888888889	247
nfdA; N-substituted formamide deformylase [EC:3.5.1.91]	K07047	9	0	4	5	0.000344938767929522	3.83265297699468e-05	10904	1211.55555555556	99
nfo; deoxyribonuclease IV [EC:3.1.21.2]	K01151	9	0	3	6	0.000901291463208604	0.000100143495912067	9597	1066.33333333333	14
nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]	K19286	9	0	2	6	0.000173416747713576	1.92685275237307e-05	10614.5	1179.38888888889	328
nfsA; nitroreductase [EC:1.-.-.-]	K10678	9	0	1	8	0.00227454673796189	0.000252727415329099	3752	416.888888888889	6
nfuA; Fe/S biogenesis protein NfuA	K07400	9	0	5	2	-0.000214138776267107	-2.37931973630119e-05	17616.5	1957.38888888889	488
niaX; niacin transporter	K16788	9	0	5	3	-1.56225977090912e-05	-1.73584418989902e-06	15458	1717.55555555556	407
nicA; nicotinate dehydrogenase subunit A [EC:1.17.2.1]	K18029	9	0	8	1	-0.000304441094871453	-3.38267883190504e-05	20544	2282.66666666667	466
nifA; Nif-specific regulatory protein	K02584	9	0	1	8	0.000338910077089201	3.76566752321334e-05	7091	787.888888888889	310
nifB; nitrogen fixation protein NifB	K02585	9	0	5	4	1.27270991905419e-05	1.41412213228243e-06	15813	1757	29
nikA; nickel transport system substrate-binding protein	K15584	9	0	4	5	0.000787143402599574	8.74603780666193e-05	10866	1207.33333333333	29
nikB; nickel transport system permease protein	K15585	9	0	0	9	0.000875396435031135	9.72662705590149e-05	5197.5	577.5	48
nikC; nickel transport system permease protein	K15586	9	0	4	5	-6.70917274484263e-05	-7.45463638315848e-06	12923	1435.88888888889	209
nikD; nickel transport system ATP-binding protein [EC:3.6.3.24]	K15587	9	0	2	7	0.00152739693812945	0.000169710770903272	5442	604.666666666667	8
nikE; nickel transport system ATP-binding protein [EC:3.6.3.24]	K10824	9	0	4	5	0.00155208317636397	0.000172453686262664	11541.5	1282.38888888889	5
nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]	K00366	9	0	5	4	-0.000199937820090441	-2.22153133433823e-05	15884	1764.88888888889	364
nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]	K00362	9	0	1	3	9.2637008381689e-06	1.02930009312988e-06	13506.5	1500.72222222222	844.5
nirC; nitrite transporter	K02598	9	0	1	8	0.000389831372427878	4.33145969364308e-05	6374	708.222222222222	213
nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	K00363	9	0	4	5	3.92581554841723e-05	4.36201727601915e-06	13681	1520.11111111111	265
nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]	K00368	9	0	0	2	2.37140366172624e-05	2.6348929574736e-06	13294	1477.11111111111	1002.5
nlpC; probable lipoprotein NlpC	K13695	9	0	3	6	0.000246436521456791	2.73818357174213e-05	10758.5	1195.38888888889	90
nlpD; lipoprotein NlpD	K06194	9	0	3	1	-3.12168081989062e-06	-3.46853424432291e-07	14881	1653.44444444444	803
nlpI; lipoprotein NlpI	K05803	9	0	5	4	-5.83012458080929e-05	-6.47791620089921e-06	14997.5	1666.38888888889	448
nodI; lipooligosaccharide transport system ATP-binding protein	K09695	9	0	4	5	0.000226604314496062	2.51782571662292e-05	10522.5	1169.16666666667	334
nodJ; lipooligosaccharide transport system permease protein	K09694	9	0	4	5	0.000217350149541011	2.41500166156679e-05	13218	1468.66666666667	41
norB; nitric oxide reductase subunit B [EC:1.7.2.5]	K04561	9	0	3	6	0.000118784369205788	1.31982632450875e-05	11093.5	1232.61111111111	639
nosD; nitrous oxidase accessory protein	K07218	9	0	4	3	1.25984244306208e-05	1.39982493673564e-06	14085	1565	727
nosF; Cu-processing system ATP-binding protein	K19340	9	0	6	2	-0.000108769961617694	-1.20855512908548e-05	17415.5	1935.05555555556	720
nosL; copper chaperone NosL	K19342	9	0	6	3	-5.21932103304151e-05	-5.79924559226834e-06	16185	1798.33333333333	548
nosY; Cu-processing system permease protein	K19341	9	0	6	3	0.000141979864385924	1.57755404873249e-05	16335	1815	61
